DATE,BXM
11/01/2006,779.980000
11/02/2006,780.990000
11/03/2006,780.450000
11/06/2006,784.120000
11/07/2006,784.580000
11/08/2006,785.520000
11/09/2006,784.770000
11/10/2006,785.850000
11/13/2006,786.630000
11/14/2006,786.900000
11/15/2006,787.340000
11/16/2006,787.700000
11/17/2006,790.490000
11/20/2006,790.960000
11/21/2006,792.150000
11/22/2006,793.060000
11/24/2006,791.920000
11/27/2006,785.720000
11/28/2006,788.300000
11/29/2006,792.940000
11/30/2006,793.480000
12/01/2006,792.490000
12/04/2006,795.850000
12/05/2006,796.840000
12/06/2006,796.840000
12/07/2006,796.080000
12/08/2006,797.580000
12/11/2006,798.400000
12/12/2006,798.750000
12/13/2006,799.460000
12/14/2006,800.430000
12/15/2006,799.790000
12/18/2006,798.890000
12/19/2006,800.410000
12/20/2006,800.140000
12/21/2006,798.610000
12/22/2006,795.720000
12/26/2006,798.780000
12/27/2006,802.570000
12/28/2006,802.490000
12/29/2006,800.160000
01/03/2007,800.200000
01/04/2007,801.360000
01/05/2007,797.550000
01/08/2007,799.640000
01/09/2007,799.470000
01/10/2007,801.230000
01/11/2007,805.640000
01/12/2007,808.770000
01/16/2007,809.580000
01/17/2007,809.610000
01/18/2007,808.580000
01/19/2007,811.170000
01/22/2007,809.100000
01/23/2007,810.950000
01/24/2007,814.710000
01/25/2007,809.610000
01/26/2007,809.430000
01/29/2007,809.370000
01/30/2007,812.650000
01/31/2007,815.390000
02/01/2007,817.310000
02/02/2007,818.320000
02/05/2007,818.170000
02/06/2007,818.930000
02/07/2007,819.910000
02/08/2007,819.860000
02/09/2007,818.090000
02/12/2007,817.560000
02/13/2007,820.850000
02/14/2007,822.050000
02/15/2007,822.260000
02/16/2007,824.150000
02/20/2007,825.410000
02/21/2007,825.490000
02/22/2007,825.450000
02/23/2007,824.230000
02/26/2007,823.830000
02/27/2007,799.850000
02/28/2007,805.100000
03/01/2007,803.450000
03/02/2007,794.480000
03/05/2007,787.180000
03/06/2007,799.470000
03/07/2007,797.780000
03/08/2007,803.500000
03/09/2007,804.050000
03/12/2007,806.270000
03/13/2007,790.080000
03/14/2007,795.450000
03/15/2007,798.420000
03/16/2007,795.900000
03/19/2007,801.130000
03/20/2007,803.840000
03/21/2007,807.940000
03/22/2007,807.070000
03/23/2007,807.230000
03/26/2007,808.160000
03/27/2007,807.240000
03/28/2007,805.560000
03/29/2007,806.590000
03/30/2007,807.020000
04/02/2007,808.190000
04/03/2007,810.700000
04/04/2007,811.350000
04/05/2007,811.650000
04/09/2007,811.740000
04/10/2007,812.390000
04/11/2007,812.300000
04/12/2007,813.090000
04/13/2007,813.300000
04/16/2007,814.080000
04/17/2007,813.970000
04/18/2007,814.250000
04/19/2007,814.370000
04/20/2007,812.380000
04/23/2007,811.390000
04/24/2007,811.410000
04/25/2007,815.230000
04/26/2007,815.380000
04/27/2007,815.950000
04/30/2007,812.770000
05/01/2007,814.730000
05/02/2007,817.190000
05/03/2007,818.720000
05/04/2007,819.310000
05/07/2007,820.520000
05/08/2007,820.230000
05/09/2007,821.600000
05/10/2007,818.900000
05/11/2007,821.530000
05/14/2007,821.580000
05/15/2007,822.070000
05/16/2007,823.950000
05/17/2007,824.340000
05/18/2007,826.190000
05/21/2007,826.710000
05/22/2007,827.110000
05/23/2007,826.770000
05/24/2007,822.920000
05/25/2007,826.160000
05/29/2007,827.370000
05/30/2007,830.940000
05/31/2007,831.120000
06/01/2007,832.540000
06/04/2007,833.280000
06/05/2007,832.030000
06/06/2007,829.150000
06/07/2007,819.400000
06/08/2007,827.720000
06/11/2007,828.980000
06/12/2007,821.850000
06/13/2007,832.330000
06/14/2007,835.980000
06/15/2007,837.100000
06/18/2007,837.460000
06/19/2007,838.860000
06/20/2007,831.670000
06/21/2007,835.540000
06/22/2007,827.240000
06/25/2007,825.980000
06/26/2007,823.680000
06/27/2007,831.130000
06/28/2007,831.180000
06/29/2007,830.270000
07/02/2007,837.580000
07/03/2007,840.380000
07/05/2007,840.820000
07/06/2007,843.300000
07/09/2007,844.200000
07/10/2007,835.480000
07/11/2007,839.760000
07/12/2007,848.720000
07/13/2007,850.340000
07/16/2007,850.820000
07/17/2007,851.430000
07/18/2007,851.630000
07/19/2007,853.710000
07/20/2007,845.370000
07/23/2007,848.360000
07/24/2007,837.590000
07/25/2007,841.150000
07/26/2007,825.380000
07/27/2007,813.900000
07/30/2007,822.810000
07/31/2007,812.710000
08/01/2007,818.600000
08/02/2007,822.550000
08/03/2007,801.100000
08/06/2007,820.290000
08/07/2007,825.420000
08/08/2007,836.500000
08/09/2007,812.420000
08/10/2007,812.860000
08/13/2007,812.830000
08/14/2007,798.170000
08/15/2007,787.320000
08/16/2007,789.900000
08/17/2007,806.600000
08/20/2007,809.690000
08/21/2007,811.010000
08/22/2007,816.670000
08/23/2007,816.470000
08/24/2007,820.960000
08/27/2007,818.880000
08/28/2007,810.300000
08/29/2007,819.240000
08/30/2007,817.240000
08/31/2007,821.760000
09/04/2007,824.640000
09/05/2007,822.690000
09/06/2007,824.680000
09/07/2007,820.660000
09/10/2007,821.420000
09/11/2007,826.010000
09/12/2007,826.990000
09/13/2007,828.610000
09/14/2007,829.310000
09/17/2007,829.370000
09/18/2007,832.480000
09/19/2007,832.540000
09/20/2007,832.110000
09/21/2007,829.510000
09/24/2007,827.620000
09/25/2007,828.290000
09/26/2007,831.830000
09/27/2007,834.080000
09/28/2007,833.070000
10/01/2007,837.680000
10/02/2007,838.200000
10/03/2007,837.410000
10/04/2007,838.620000
10/05/2007,841.990000
10/08/2007,841.650000
10/09/2007,844.020000
10/10/2007,844.830000
10/11/2007,843.070000
10/12/2007,845.170000
10/15/2007,843.970000
10/16/2007,843.370000
10/17/2007,845.390000
10/18/2007,847.180000
10/19/2007,834.390000
10/22/2007,838.200000
10/23/2007,842.840000
10/24/2007,842.000000
10/25/2007,841.260000
10/26/2007,847.610000
10/29/2007,849.430000
10/30/2007,847.040000
10/31/2007,853.260000
11/01/2007,841.480000
11/02/2007,843.390000
11/05/2007,842.080000
11/06/2007,849.500000
11/07/2007,831.670000
11/08/2007,832.950000
11/09/2007,822.610000
11/12/2007,814.670000
11/13/2007,838.060000
11/14/2007,832.270000
11/15/2007,822.040000
11/16/2007,825.800000
11/19/2007,819.860000
11/20/2007,823.170000
11/21/2007,815.090000
11/23/2007,824.010000
11/26/2007,811.600000
11/27/2007,820.760000
11/28/2007,832.650000
11/29/2007,834.000000
11/30/2007,837.410000
12/03/2007,836.670000
12/04/2007,835.370000
12/05/2007,840.940000
12/06/2007,844.730000
12/07/2007,845.280000
12/10/2007,846.370000
12/11/2007,842.210000
12/12/2007,844.980000
12/13/2007,845.960000
12/14/2007,843.970000
12/17/2007,839.910000
12/18/2007,845.010000
12/19/2007,846.520000
12/20/2007,849.450000
12/21/2007,854.470000
12/24/2007,858.680000
12/26/2007,859.350000
12/27/2007,854.350000
12/28/2007,855.500000
12/31/2007,852.880000
01/02/2008,845.660000
01/03/2008,846.400000
01/04/2008,829.830000
01/07/2008,832.960000
01/08/2008,819.100000
01/09/2008,830.030000
01/10/2008,836.470000
01/11/2008,825.680000
01/14/2008,834.690000
01/15/2008,814.040000
01/16/2008,809.530000
01/17/2008,786.080000
01/18/2008,781.190000
01/22/2008,776.060000
01/23/2008,786.930000
01/24/2008,791.830000
01/25/2008,784.920000
01/28/2008,793.180000
01/29/2008,795.840000
01/30/2008,795.410000
01/31/2008,802.380000
02/01/2008,804.570000
02/04/2008,803.380000
02/05/2008,793.250000
02/06/2008,791.460000
02/07/2008,796.530000
02/08/2008,796.160000
02/11/2008,800.980000
02/12/2008,804.870000
02/13/2008,810.300000
02/14/2008,809.240000
02/15/2008,809.860000
02/19/2008,810.480000
02/20/2008,814.930000
02/21/2008,810.350000
02/22/2008,814.450000
02/25/2008,820.970000
02/26/2008,823.700000
02/27/2008,823.920000
02/28/2008,821.450000
02/29/2008,809.970000
03/03/2008,811.550000
03/04/2008,811.250000
03/05/2008,815.010000
03/06/2008,802.750000
03/07/2008,798.780000
03/10/2008,788.450000
03/11/2008,813.660000
03/12/2008,808.880000
03/13/2008,812.520000
03/14/2008,796.500000
03/17/2008,792.000000
03/18/2008,823.060000
03/19/2008,806.230000
03/20/2008,819.350000
03/24/2008,825.490000
03/25/2008,826.780000
03/26/2008,824.990000
03/27/2008,821.800000
03/28/2008,819.640000
03/31/2008,823.410000
04/01/2008,833.560000
04/02/2008,833.830000
04/03/2008,834.400000
04/04/2008,835.360000
04/07/2008,836.740000
04/08/2008,836.720000
04/09/2008,836.120000
04/10/2008,838.120000
04/11/2008,834.080000
04/14/2008,834.850000
04/15/2008,836.460000
04/16/2008,841.340000
04/17/2008,840.690000
04/18/2008,839.810000
04/21/2008,839.890000
04/22/2008,836.080000
04/23/2008,838.560000
04/24/2008,841.890000
04/25/2008,844.720000
04/28/2008,845.390000
04/29/2008,843.880000
04/30/2008,843.240000
05/01/2008,850.560000
05/02/2008,852.880000
05/05/2008,851.900000
05/06/2008,854.170000
05/07/2008,849.440000
05/08/2008,851.860000
05/09/2008,850.280000
05/12/2008,855.550000
05/13/2008,856.220000
05/14/2008,857.810000
05/15/2008,859.150000
05/16/2008,857.090000
05/19/2008,857.500000
05/20/2008,853.460000
05/21/2008,845.820000
05/22/2008,848.310000
05/23/2008,840.050000
05/27/2008,845.170000
05/28/2008,847.880000
05/29/2008,851.980000
05/30/2008,853.760000
06/02/2008,847.200000
06/03/2008,843.630000
06/04/2008,843.650000
06/05/2008,856.880000
06/06/2008,835.130000
06/09/2008,836.410000
06/10/2008,834.840000
06/11/2008,821.240000
06/12/2008,824.100000
06/13/2008,836.510000
06/16/2008,836.640000
06/17/2008,831.030000
06/18/2008,823.000000
06/19/2008,826.310000
06/20/2008,814.210000
06/23/2008,815.480000
06/24/2008,814.700000
06/25/2008,818.380000
06/26/2008,802.340000
06/27/2008,800.690000
06/30/2008,802.620000
07/01/2008,805.390000
07/02/2008,792.660000
07/03/2008,794.050000
07/07/2008,788.350000
07/08/2008,801.800000
07/09/2008,784.170000
07/10/2008,789.760000
07/11/2008,781.010000
07/14/2008,774.110000
07/15/2008,765.780000
07/16/2008,785.090000
07/17/2008,794.580000
07/18/2008,794.650000
07/21/2008,796.100000
07/22/2008,802.390000
07/23/2008,803.640000
07/24/2008,794.450000
07/25/2008,797.640000
07/28/2008,789.210000
07/29/2008,801.610000
07/30/2008,807.000000
07/31/2008,802.950000
08/01/2008,801.970000
08/04/2008,798.460000
08/05/2008,810.130000
08/06/2008,811.740000
08/07/2008,807.340000
08/08/2008,813.840000
08/11/2008,814.820000
08/12/2008,813.550000
08/13/2008,814.330000
08/14/2008,815.690000
08/15/2008,818.240000
08/18/2008,811.150000
08/19/2008,806.680000
08/20/2008,811.050000
08/21/2008,813.470000
08/22/2008,819.830000
08/25/2008,809.110000
08/26/2008,811.990000
08/27/2008,817.440000
08/28/2008,824.930000
08/29/2008,818.050000
09/02/2008,815.990000
09/03/2008,816.080000
09/04/2008,795.240000
09/05/2008,799.020000
09/08/2008,813.140000
09/09/2008,788.320000
09/10/2008,793.370000
09/11/2008,803.990000
09/12/2008,805.050000
09/15/2008,768.720000
09/16/2008,782.190000
09/17/2008,745.440000
09/18/2008,777.910000
09/19/2008,808.600000
09/22/2008,791.390000
09/23/2008,783.060000
09/24/2008,785.310000
09/25/2008,792.080000
09/26/2008,792.790000
09/29/2008,735.090000
09/30/2008,770.790000
10/01/2008,769.920000
10/02/2008,742.140000
10/03/2008,734.370000
10/06/2008,706.620000
10/07/2008,666.780000
10/08/2008,659.410000
10/09/2008,609.410000
10/10/2008,602.340000
10/13/2008,672.200000
10/14/2008,668.580000
10/15/2008,608.290000
10/16/2008,634.190000
10/17/2008,632.960000
10/20/2008,656.550000
10/21/2008,648.400000
10/22/2008,618.740000
10/23/2008,625.130000
10/24/2008,608.300000
10/27/2008,598.240000
10/28/2008,641.620000
10/29/2008,636.650000
10/30/2008,647.640000
10/31/2008,655.080000
11/03/2008,661.010000
11/04/2008,672.740000
11/05/2008,658.420000
11/06/2008,636.550000
11/07/2008,652.540000
11/10/2008,649.320000
11/11/2008,639.990000
11/12/2008,612.560000
11/13/2008,648.030000
11/14/2008,627.210000
11/17/2008,613.610000
11/18/2008,620.550000
11/19/2008,583.370000
11/20/2008,544.390000
11/21/2008,560.390000
11/24/2008,578.700000
11/25/2008,578.640000
11/26/2008,584.550000
11/28/2008,585.210000
12/01/2008,571.520000
12/02/2008,578.740000
12/03/2008,584.530000
12/04/2008,581.110000
12/05/2008,586.370000
12/08/2008,590.730000
12/09/2008,588.880000
12/10/2008,591.690000
12/11/2008,590.110000
12/12/2008,590.660000
12/15/2008,590.250000
12/16/2008,591.650000
12/17/2008,592.190000
12/18/2008,591.410000
12/19/2008,592.390000
12/22/2008,587.610000
12/23/2008,584.230000
12/24/2008,585.410000
12/26/2008,591.510000
12/29/2008,591.340000
12/30/2008,601.390000
12/31/2008,608.490000
01/02/2009,617.080000
01/05/2009,616.030000
01/06/2009,619.000000
01/07/2009,611.170000
01/08/2009,614.020000
01/09/2009,608.640000
01/12/2009,599.480000
01/13/2009,601.930000
01/14/2009,582.890000
01/15/2009,583.840000
01/16/2009,586.800000
01/20/2009,565.350000
01/21/2009,585.800000
01/22/2009,581.620000
01/23/2009,584.230000
01/26/2009,588.020000
01/27/2009,592.910000
01/28/2009,602.720000
01/29/2009,593.050000
01/30/2009,585.070000
02/02/2009,586.530000
02/03/2009,593.990000
02/04/2009,592.100000
02/05/2009,597.520000
02/06/2009,604.780000
02/09/2009,606.650000
02/10/2009,591.290000
02/11/2009,597.100000
02/12/2009,599.920000
02/13/2009,596.390000
02/17/2009,572.720000
02/18/2009,572.800000
02/19/2009,566.550000
02/20/2009,557.930000
02/23/2009,546.370000
02/24/2009,562.810000
02/25/2009,560.260000
02/26/2009,556.450000
02/27/2009,547.990000
03/02/2009,528.160000
03/03/2009,526.800000
03/04/2009,538.370000
03/05/2009,517.570000
03/06/2009,518.690000
03/09/2009,514.370000
03/10/2009,545.210000
03/11/2009,546.810000
03/12/2009,565.600000
03/13/2009,569.050000
03/16/2009,568.600000
03/17/2009,580.790000
03/18/2009,584.600000
03/19/2009,585.660000
03/20/2009,575.100000
03/23/2009,597.310000
03/24/2009,590.850000
03/25/2009,593.660000
03/26/2009,599.480000
03/27/2009,595.940000
03/30/2009,587.160000
03/31/2009,592.750000
04/01/2009,598.050000
04/02/2009,602.990000
04/03/2009,605.490000
04/06/2009,606.090000
04/07/2009,603.850000
04/08/2009,606.740000
04/09/2009,609.490000
04/13/2009,610.720000
04/14/2009,609.940000
04/15/2009,610.700000
04/16/2009,611.260000
04/17/2009,609.110000
04/20/2009,592.680000
04/21/2009,602.340000
04/22/2009,599.580000
04/23/2009,603.710000
04/24/2009,609.970000
04/27/2009,607.050000
04/28/2009,607.260000
04/29/2009,614.880000
04/30/2009,615.120000
05/01/2009,617.570000
05/04/2009,624.130000
05/05/2009,625.350000
05/06/2009,627.350000
05/07/2009,626.850000
05/08/2009,628.920000
05/11/2009,627.570000
05/12/2009,628.850000
05/13/2009,627.100000
05/14/2009,630.450000
05/15/2009,624.880000
05/18/2009,636.700000
05/19/2009,637.420000
05/20/2009,636.550000
05/21/2009,630.330000
05/22/2009,630.030000
05/26/2009,639.790000
05/27/2009,634.140000
05/28/2009,639.410000
05/29/2009,642.670000
06/01/2009,647.350000
06/02/2009,648.970000
06/03/2009,647.040000
06/04/2009,649.840000
06/05/2009,649.140000
06/08/2009,650.890000
06/09/2009,652.050000
06/10/2009,651.840000
06/11/2009,652.920000
06/12/2009,652.850000
06/15/2009,651.250000
06/16/2009,650.520000
06/17/2009,651.510000
06/18/2009,654.350000
06/19/2009,651.780000
06/22/2009,639.140000
06/23/2009,639.880000
06/24/2009,643.610000
06/25/2009,653.700000
06/26/2009,654.450000
06/29/2009,658.400000
06/30/2009,655.380000
07/01/2009,657.700000
07/02/2009,644.910000
07/06/2009,646.490000
07/07/2009,635.330000
07/08/2009,634.830000
07/09/2009,637.580000
07/10/2009,635.450000
07/13/2009,650.660000
07/14/2009,654.230000
07/15/2009,668.640000
07/16/2009,671.640000
07/17/2009,671.670000
07/20/2009,676.480000
07/21/2009,677.520000
07/22/2009,678.120000
07/23/2009,683.680000
07/24/2009,684.320000
07/27/2009,684.850000
07/28/2009,684.660000
07/29/2009,683.750000
07/30/2009,686.480000
07/31/2009,686.540000
08/03/2009,688.420000
08/04/2009,689.330000
08/05/2009,689.340000
08/06/2009,688.900000
08/07/2009,690.270000
08/10/2009,690.010000
08/11/2009,689.890000
08/12/2009,690.900000
08/13/2009,690.890000
08/14/2009,690.870000
08/17/2009,690.210000
08/18/2009,691.620000
08/19/2009,690.970000
08/20/2009,691.830000
08/21/2009,694.480000
08/24/2009,695.170000
08/25/2009,696.100000
08/26/2009,696.880000
08/27/2009,698.390000
08/28/2009,698.110000
08/31/2009,695.880000
09/01/2009,685.350000
09/02/2009,684.870000
09/03/2009,690.050000
09/04/2009,697.450000
09/08/2009,701.960000
09/09/2009,705.200000
09/10/2009,708.520000
09/11/2009,708.280000
09/14/2009,710.070000
09/15/2009,710.380000
09/16/2009,711.390000
09/17/2009,710.510000
09/18/2009,708.980000
09/21/2009,708.580000
09/22/2009,711.920000
09/23/2009,708.200000
09/24/2009,704.160000
09/25/2009,701.410000
09/28/2009,710.120000
09/29/2009,709.960000
09/30/2009,708.990000
10/01/2009,695.140000
10/02/2009,692.940000
10/05/2009,702.830000
10/06/2009,710.280000
10/07/2009,712.560000
10/08/2009,716.470000
10/09/2009,720.030000
10/12/2009,721.730000
10/13/2009,721.100000
10/14/2009,724.990000
10/15/2009,727.050000
10/16/2009,725.940000
10/19/2009,729.930000
10/20/2009,728.370000
10/21/2009,725.260000
10/22/2009,730.410000
10/23/2009,725.000000
10/26/2009,719.870000
10/27/2009,718.680000
10/28/2009,708.090000
10/29/2009,721.340000
10/30/2009,704.970000
11/02/2009,709.590000
11/03/2009,711.630000
11/04/2009,712.590000
11/05/2009,723.810000
11/06/2009,726.180000
11/09/2009,735.460000
11/10/2009,736.490000
11/11/2009,738.610000
11/12/2009,735.650000
11/13/2009,738.560000
11/16/2009,742.190000
11/17/2009,743.050000
11/18/2009,743.430000
11/19/2009,743.060000
11/20/2009,743.450000
11/23/2009,749.410000
11/24/2009,749.850000
11/25/2009,751.470000
11/27/2009,743.020000
11/30/2009,746.920000
12/01/2009,752.100000
12/02/2009,752.820000
12/03/2009,750.500000
12/04/2009,753.160000
12/07/2009,753.200000
12/08/2009,750.050000
12/09/2009,752.540000
12/10/2009,754.910000
12/11/2009,756.200000
12/14/2009,758.670000
12/15/2009,757.850000
12/16/2009,757.930000
12/17/2009,757.860000
12/18/2009,757.480000
12/21/2009,762.450000
12/22/2009,764.370000
12/23/2009,765.190000
12/24/2009,766.660000
12/28/2009,767.570000
12/29/2009,767.750000
12/30/2009,768.610000
12/31/2009,766.180000
01/04/2010,770.460000
01/05/2010,771.290000
01/06/2010,771.690000
01/07/2010,771.910000
01/08/2010,772.570000
01/11/2010,772.820000
01/12/2010,772.460000
01/13/2010,772.550000
01/14/2010,772.450000
01/15/2010,765.550000
01/19/2010,771.270000
01/20/2010,767.420000
01/21/2010,757.600000
01/22/2010,743.530000
01/25/2010,747.940000
01/26/2010,745.360000
01/27/2010,748.870000
01/28/2010,741.440000
01/29/2010,734.770000
02/01/2010,745.270000
02/02/2010,754.270000
02/03/2010,750.810000
02/04/2010,728.350000
02/05/2010,730.620000
02/08/2010,724.450000
02/09/2010,733.940000
02/10/2010,732.580000
02/11/2010,739.730000
02/12/2010,737.920000
02/16/2010,751.260000
02/17/2010,754.630000
02/18/2010,759.690000
02/19/2010,761.920000
02/22/2010,762.170000
02/23/2010,756.370000
02/24/2010,761.930000
02/25/2010,761.250000
02/26/2010,762.780000
03/01/2010,767.660000
03/02/2010,768.570000
03/03/2010,769.020000
03/04/2010,770.560000
03/05/2010,774.000000
03/08/2010,774.630000
03/09/2010,775.230000
03/10/2010,775.720000
03/11/2010,776.430000
03/12/2010,776.680000
03/15/2010,776.740000
03/16/2010,776.890000
03/17/2010,776.830000
03/18/2010,777.100000
03/19/2010,768.340000
03/22/2010,771.380000
03/23/2010,774.100000
03/24/2010,771.660000
03/25/2010,770.560000
03/26/2010,772.010000
03/29/2010,774.920000
03/30/2010,775.410000
03/31/2010,774.490000
04/01/2010,777.290000
04/05/2010,779.800000
04/06/2010,780.370000
04/07/2010,779.690000
04/08/2010,780.850000
04/09/2010,781.880000
04/12/2010,782.000000
04/13/2010,782.240000
04/14/2010,782.790000
04/15/2010,782.470000
04/16/2010,773.410000
04/19/2010,776.770000
04/20/2010,780.690000
04/21/2010,780.610000
04/22/2010,780.870000
04/23/2010,783.210000
04/26/2010,781.680000
04/27/2010,769.970000
04/28/2010,774.820000
04/29/2010,781.110000
04/30/2010,772.730000
05/03/2010,780.020000
05/04/2010,767.640000
05/05/2010,764.190000
05/06/2010,741.620000
05/07/2010,730.620000
05/10/2010,761.880000
05/11/2010,759.700000
05/12/2010,769.730000
05/13/2010,761.990000
05/14/2010,748.190000
05/17/2010,749.390000
05/18/2010,738.910000
05/19/2010,735.230000
05/20/2010,706.700000
05/21/2010,717.220000
05/24/2010,715.620000
05/25/2010,717.470000
05/26/2010,716.700000
05/27/2010,728.370000
05/28/2010,725.230000
06/01/2010,718.790000
06/02/2010,729.800000
06/03/2010,731.660000
06/04/2010,719.180000
06/07/2010,714.800000
06/08/2010,722.130000
06/09/2010,719.790000
06/10/2010,732.100000
06/11/2010,735.410000
06/14/2010,736.000000
06/15/2010,740.590000
06/16/2010,740.870000
06/17/2010,741.480000
06/18/2010,740.430000
06/21/2010,738.680000
06/22/2010,731.100000
06/23/2010,730.300000
06/24/2010,720.450000
06/25/2010,722.720000
06/28/2010,722.290000
06/29/2010,701.650000
06/30/2010,695.030000
07/01/2010,692.900000
07/02/2010,689.910000
07/06/2010,693.690000
07/07/2010,715.520000
07/08/2010,722.300000
07/09/2010,727.450000
07/12/2010,728.020000
07/13/2010,738.980000
07/14/2010,739.350000
07/15/2010,740.400000
07/16/2010,723.140000
07/19/2010,727.120000
07/20/2010,732.570000
07/21/2010,727.030000
07/22/2010,735.570000
07/23/2010,738.690000
07/26/2010,742.480000
07/27/2010,742.050000
07/28/2010,740.670000
07/29/2010,740.620000
07/30/2010,741.150000
08/02/2010,746.440000
08/03/2010,746.030000
08/04/2010,746.980000
08/05/2010,747.130000
08/06/2010,747.590000
08/09/2010,748.540000
08/10/2010,747.880000
08/11/2010,742.330000
08/12/2010,741.870000
08/13/2010,740.740000
08/16/2010,743.480000
08/17/2010,748.360000
08/18/2010,749.040000
08/19/2010,746.390000
08/20/2010,743.880000
08/23/2010,743.770000
08/24/2010,737.280000
08/25/2010,739.220000
08/26/2010,735.990000
08/27/2010,745.140000
08/30/2010,738.800000
08/31/2010,739.550000
09/01/2010,752.450000
09/02/2010,755.440000
09/03/2010,759.320000
09/07/2010,757.680000
09/08/2010,759.370000
09/09/2010,760.590000
09/10/2010,761.230000
09/13/2010,762.400000
09/14/2010,762.400000
09/15/2010,762.150000
09/16/2010,762.200000
09/17/2010,758.990000
09/20/2010,764.790000
09/21/2010,763.410000
09/22/2010,762.780000
09/23/2010,759.490000
09/24/2010,767.650000
09/27/2010,765.930000
09/28/2010,767.850000
09/29/2010,767.690000
09/30/2010,767.230000
10/01/2010,769.270000
10/04/2010,767.870000
10/05/2010,773.410000
10/06/2010,774.170000
10/07/2010,774.060000
10/08/2010,775.500000
10/11/2010,775.360000
10/12/2010,775.900000
10/13/2010,776.350000
10/14/2010,776.360000
10/15/2010,772.100000
10/18/2010,775.780000
10/19/2010,769.230000
10/20/2010,774.160000
10/21/2010,775.740000
10/22/2010,776.890000
10/25/2010,777.190000
10/26/2010,777.340000
10/27/2010,776.750000
10/28/2010,777.230000
10/29/2010,776.790000
11/01/2010,778.350000
11/02/2010,780.730000
11/03/2010,783.220000
11/04/2010,787.090000
11/05/2010,788.110000
11/08/2010,788.690000
11/09/2010,787.510000
11/10/2010,788.920000
11/11/2010,788.370000
11/12/2010,786.510000
11/15/2010,787.630000
11/16/2010,784.180000
11/17/2010,786.260000
11/18/2010,789.460000
11/19/2010,791.320000
11/22/2010,791.230000
11/23/2010,784.410000
11/24/2010,791.110000
11/26/2010,788.580000
11/29/2010,787.940000
11/30/2010,784.580000
12/01/2010,794.190000
12/02/2010,798.650000
12/03/2010,800.360000
12/06/2010,801.000000
12/07/2010,801.370000
12/08/2010,802.470000
12/09/2010,803.030000
12/10/2010,803.640000
12/13/2010,803.610000
12/14/2010,803.810000
12/15/2010,803.480000
12/16/2010,804.070000
12/17/2010,804.770000
12/20/2010,806.740000
12/21/2010,808.780000
12/22/2010,810.700000
12/23/2010,809.790000
12/27/2010,810.300000
12/28/2010,810.650000
12/29/2010,811.570000
12/30/2010,811.460000
12/31/2010,811.070000
01/03/2011,815.660000
01/04/2011,815.370000
01/05/2011,816.570000
01/06/2011,816.420000
01/07/2011,816.780000
01/10/2011,817.080000
01/11/2011,818.290000
01/12/2011,819.230000
01/13/2011,819.430000
01/14/2011,820.030000
01/18/2011,819.770000
01/19/2011,819.690000
01/20/2011,819.920000
01/21/2011,816.640000
01/24/2011,820.020000
01/25/2011,820.620000
01/26/2011,822.490000
01/27/2011,824.310000
01/28/2011,815.020000
01/31/2011,819.710000
02/01/2011,826.560000
02/02/2011,825.970000
02/03/2011,827.430000
02/04/2011,828.780000
02/07/2011,830.330000
02/08/2011,831.250000
02/09/2011,830.780000
02/10/2011,831.370000
02/11/2011,831.700000
02/14/2011,832.530000
02/15/2011,832.500000
02/16/2011,832.950000
02/17/2011,832.900000
02/18/2011,833.930000
02/22/2011,821.180000
02/23/2011,817.390000
02/24/2011,817.520000
02/25/2011,825.270000
02/28/2011,829.130000
03/01/2011,818.830000
03/02/2011,820.420000
03/03/2011,831.820000
03/04/2011,827.970000
03/07/2011,822.200000
03/08/2011,828.830000
03/09/2011,828.390000
03/10/2011,814.090000
03/11/2011,820.310000
03/14/2011,815.670000
03/15/2011,806.580000
03/16/2011,790.910000
03/17/2011,801.540000
03/18/2011,805.990000
03/21/2011,814.600000
03/22/2011,813.540000
03/23/2011,815.810000
03/24/2011,819.320000
03/25/2011,819.990000
03/28/2011,819.530000
03/29/2011,822.400000
03/30/2011,824.050000
03/31/2011,823.100000
04/01/2011,825.630000
04/04/2011,825.810000
04/05/2011,826.600000
04/06/2011,826.800000
04/07/2011,827.100000
04/08/2011,826.720000
04/11/2011,827.150000
04/12/2011,826.580000
04/13/2011,827.660000
04/14/2011,827.550000
04/15/2011,828.770000
04/18/2011,824.480000
04/19/2011,828.130000
04/20/2011,833.350000
04/21/2011,835.650000
04/25/2011,835.220000
04/26/2011,837.480000
04/27/2011,839.010000
04/28/2011,840.460000
04/29/2011,840.740000
05/02/2011,840.460000
05/03/2011,840.110000
05/04/2011,839.050000
05/05/2011,836.170000
05/06/2011,837.480000
05/09/2011,840.000000
05/10/2011,841.820000
05/11/2011,840.130000
05/12/2011,841.840000
05/13/2011,840.410000
05/16/2011,839.320000
05/17/2011,840.600000
05/18/2011,843.210000
05/19/2011,843.930000
05/20/2011,838.620000
05/23/2011,833.080000
05/24/2011,833.190000
05/25/2011,835.440000
05/26/2011,838.300000
05/27/2011,840.520000
05/31/2011,845.960000
06/01/2011,834.310000
06/02/2011,833.940000
06/03/2011,828.280000
06/06/2011,820.400000
06/07/2011,819.890000
06/08/2011,816.800000
06/09/2011,822.830000
06/10/2011,811.530000
06/13/2011,812.380000
06/14/2011,822.670000
06/15/2011,808.440000
06/16/2011,810.000000
06/17/2011,812.950000
06/20/2011,816.830000
